antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'whole milk'}),frozenset({'shopping bags'}),0.15792287642852368,0.04758404063356279,0.006348994185657956,0.040203131612357175,0.8448868796568826,-0.0011656143832860294,0.9923099259183824,-0.17899601569578535
frozenset({'shopping bags'}),frozenset({'yogurt'}),0.04758404063356279,0.08587850030074183,0.003542070440419702,0.07443820224719101,0.8667850741048397,-0.0005443756074402315,0.9876396172774989,-0.13894576280461113
frozenset({'yogurt'}),frozenset({'shopping bags'}),0.08587850030074183,0.04758404063356279,0.003542070440419702,0.04124513618677043,0.8667850741048397,-0.0005443756074402315,0.993388399176844,-0.1439287211492475
frozenset({'soda'}),frozenset({'sliced cheese'}),0.09710619528169484,0.014034618726191272,0.0011361358016440553,0.011699931176875431,0.833647953331367,-0.00022671262508560568,0.9976376733919526,-0.18100481761871987
frozenset({'sliced cheese'}),frozenset({'soda'}),0.014034618726191272,0.09710619528169484,0.0011361358016440553,0.08095238095238094,0.8336479533313669,-0.00022671262508560568,0.982423310833389,-0.16832139541053187
frozenset({'sliced cheese'}),frozenset({'whole milk'}),0.014034618726191272,0.15792287642852368,0.0014702933903628951,0.10476190476190475,0.6633738387441307,-0.0007460939684548536,0.9406180635638831,-0.3397896706739082
frozenset({'whole milk'}),frozenset({'sliced cheese'}),0.15792287642852368,0.014034618726191272,0.0014702933903628951,0.009310198899703767,0.6633738387441307,-0.0007460939684548536,0.9952311815249936,-0.3760185843815561
frozenset({'soda'}),frozenset({'specialty bar'}),0.09710619528169484,0.013967787208447505,0.0012697988371315912,0.01307639366827254,0.9361821935806794,-8.655983518507143e-05,0.9990967958062243,-0.07019958706125261
frozenset({'specialty bar'}),frozenset({'soda'}),0.013967787208447505,0.09710619528169484,0.0012697988371315912,0.0909090909090909,0.9361821935806794,-8.655983518507143e-05,0.9931831851901357,-0.06466337010270068
frozenset({'soda'}),frozenset({'specialty chocolate'}),0.09710619528169484,0.015972732740760543,0.001403461872619127,0.014452856159669649,0.9048455511177278,-0.00014758943208748715,0.99845783472603,-0.10432070313239937
frozenset({'specialty chocolate'}),frozenset({'soda'}),0.015972732740760543,0.09710619528169484,0.001403461872619127,0.08786610878661087,0.9048455511177279,-0.00014758943208748715,0.9898698134297015,-0.09654987026951224
frozenset({'soda'}),frozenset({'sugar'}),0.09710619528169484,0.01771035220209851,0.0012029673193878234,0.012388162422573986,0.6994870729395266,-0.0005168176000567488,0.9946110510455407,-0.32241265453856455
frozenset({'sugar'}),frozenset({'soda'}),0.01771035220209851,0.09710619528169484,0.0012029673193878234,0.06792452830188679,0.6994870729395266,-0.0005168176000567488,0.9686917338070885,-0.30428242719084864
frozenset({'soda'}),frozenset({'tropical fruit'}),0.09710619528169484,0.0677671589921807,0.005413352937245205,0.055746730901582935,0.822621631637461,-0.0011672580375351573,0.9872699110673189,-0.19277777654835418
frozenset({'tropical fruit'}),frozenset({'soda'}),0.0677671589921807,0.09710619528169484,0.005413352937245205,0.07988165680473373,0.822621631637461,-0.0011672580375351573,0.9812800835845246,-0.18785041489123108
frozenset({'soda'}),frozenset({'whipped/sour cream'}),0.09710619528169484,0.043707812604424245,0.003408407404932166,0.03509979353062629,0.803055367888014,-0.0008358919811687778,0.9910788504178114,-0.2136016407980742
frozenset({'whipped/sour cream'}),frozenset({'soda'}),0.043707812604424245,0.09710619528169484,0.003408407404932166,0.0779816513761468,0.8030553678880141,-0.0008358919811687778,0.9792579573561717,-0.20410880917169433
frozenset({'white bread'}),frozenset({'soda'}),0.023992514870012697,0.09710619528169484,0.0015371249081066632,0.06406685236768803,0.659760710239309,-0.0007926969261597572,0.9646990353984273,-0.3457116699456532
frozenset({'soda'}),frozenset({'white bread'}),0.09710619528169484,0.023992514870012697,0.0015371249081066632,0.01582931865106676,0.659760710239309,-0.0007926969261597572,0.991705507618092,-0.36352947923835743
frozenset({'soda'}),frozenset({'whole milk'}),0.09710619528169484,0.15792287642852368,0.011628684087415625,0.11975223675154853,0.7582956912879478,-0.003706605590499557,0.9566364820557898,-0.26091698560373644
frozenset({'whole milk'}),frozenset({'soda'}),0.15792287642852368,0.09710619528169484,0.011628684087415625,0.07363520947947524,0.7582956912879478,-0.003706605590499557,0.9746633442436524,-0.27458667752823435
frozenset({'soda'}),frozenset({'yogurt'}),0.09710619528169484,0.08587850030074183,0.005814342043707813,0.059876118375774265,0.697218956620008,-0.0025249923769951133,0.9723415366493573,-0.3247693161463187
frozenset({'yogurt'}),frozenset({'soda'}),0.08587850030074183,0.09710619528169484,0.005814342043707813,0.06770428015564202,0.697218956620008,-0.0025249923769951133,0.968462887364793,-0.32206504833903987
frozenset({'whole milk'}),frozenset({'soft cheese'}),0.15792287642852368,0.010024727661565194,0.0012029673193878234,0.007617435463393992,0.7598645789250954,-0.0003801665083391398,0.9975742296527598,-0.2728811603123916
frozenset({'soft cheese'}),frozenset({'whole milk'}),0.010024727661565194,0.15792287642852368,0.0012029673193878234,0.12000000000000001,0.7598645789250953,-0.0003801665083391398,0.9569058222403141,-0.24197867803837936
frozenset({'yogurt'}),frozenset({'soft cheese'}),0.08587850030074183,0.010024727661565194,0.0012697988371315912,0.014785992217898832,1.4749520103761349,0.0004088902596330097,1.0048327211334034,0.3522637196881661
frozenset({'soft cheese'}),frozenset({'yogurt'}),0.010024727661565194,0.08587850030074183,0.0012697988371315912,0.12666666666666665,1.4749520103761347,0.0004088902596330097,1.0467040072892269,0.3252726090525036
frozenset({'specialty bar'}),frozenset({'whole milk'}),0.013967787208447505,0.15792287642852368,0.001670787943594199,0.11961722488038277,0.757440768466004,-0.0005350451897053697,0.9564897762306442,-0.24515289312011648
frozenset({'whole milk'}),frozenset({'specialty bar'}),0.15792287642852368,0.013967787208447505,0.001670787943594199,0.0105797714769361,0.757440768466004,-0.0005350451897053697,0.996575756555363,-0.2755156488619845
frozenset({'specialty bar'}),frozenset({'yogurt'}),0.013967787208447505,0.08587850030074183,0.0012029673193878234,0.0861244019138756,1.0028633664103663,3.434701406466404e-06,1.0002690755871464,0.0028956365881944958
frozenset({'yogurt'}),frozenset({'specialty bar'}),0.08587850030074183,0.013967787208447505,0.0012029673193878234,0.014007782101167316,1.002863366410366,3.434701406466404e-06,1.0000405630916693,0.0031234261019316848
frozenset({'specialty chocolate'}),frozenset({'tropical fruit'}),0.015972732740760543,0.0677671589921807,0.0013366303548753592,0.08368200836820083,1.2348460465615279,0.0002542036356926291,1.01736826027794,0.19326949198587337
frozenset({'tropical fruit'}),frozenset({'specialty chocolate'}),0.0677671589921807,0.015972732740760543,0.0013366303548753592,0.019723865877712035,1.2348460465615279,0.0002542036356926291,1.0038266086527856,0.20400745573159362
frozenset({'specialty chocolate'}),frozenset({'whole milk'}),0.015972732740760543,0.15792287642852368,0.0013366303548753592,0.08368200836820083,0.5298916171025769,-0.0011858295439696022,0.9189791439889627,-0.4741212585516904
frozenset({'whole milk'}),frozenset({'specialty chocolate'}),0.15792287642852368,0.015972732740760543,0.0013366303548753592,0.008463817181548879,0.5298916171025768,-0.0011858295439696022,0.9924269878504408,-0.5130406553081466
frozenset({'tropical fruit'}),frozenset({'sugar'}),0.0677671589921807,0.01771035220209851,0.0010024727661565194,0.014792899408284025,0.8352685050798259,-0.00019770748733060803,0.9970387416086808,-0.17461538461538462
frozenset({'sugar'}),frozenset({'tropical fruit'}),0.01771035220209851,0.0677671589921807,0.0010024727661565194,0.05660377358490566,0.835268505079826,-0.00019770748733060803,0.9881668114682884,-0.1672049407898464
frozenset({'whole milk'}),frozenset({'sugar'}),0.15792287642852368,0.01771035220209851,0.0024727661565194146,0.015658061785865426,0.8841191641581296,-0.0003241036057982207,0.9979150635195362,-0.1346860592021738
frozenset({'sugar'}),frozenset({'whole milk'}),0.01771035220209851,0.15792287642852368,0.0024727661565194146,0.13962264150943396,0.8841191641581297,-0.0003241036057982207,0.9787299901159703,-0.11772416814030075
frozenset({'waffles'}),frozenset({'tropical fruit'}),0.018512330415023724,0.0677671589921807,0.0011361358016440553,0.06137184115523466,0.905628066277886,-0.00011839223690664007,0.9931865267660229,-0.09598108404636282
frozenset({'tropical fruit'}),frozenset({'waffles'}),0.0677671589921807,0.018512330415023724,0.0011361358016440553,0.01676528599605523,0.905628066277886,-0.00011839223690664007,0.9982231664585415,-0.100542406311637
frozenset({'tropical fruit'}),frozenset({'whipped/sour cream'}),0.0677671589921807,0.043707812604424245,0.0024727661565194146,0.036489151873767264,0.8348427820904887,-0.000489188129445043,0.9925079611249885,-0.17506129742758575
frozenset({'whipped/sour cream'}),frozenset({'tropical fruit'}),0.043707812604424245,0.0677671589921807,0.0024727661565194146,0.05657492354740061,0.8348427820904886,-0.000489188129445043,0.9881365932238474,-0.17141189248745597
frozenset({'white bread'}),frozenset({'tropical fruit'}),0.023992514870012697,0.0677671589921807,0.0010024727661565194,0.04178272980501393,0.616563102635526,-0.0006234318036618908,0.9728825288424626,-0.3891942081357122
frozenset({'tropical fruit'}),frozenset({'white bread'}),0.0677671589921807,0.023992514870012697,0.0010024727661565194,0.014792899408284025,0.616563102635526,-0.0006234318036618908,0.9906622521739811,-0.40015652951699454
frozenset({'tropical fruit'}),frozenset({'whole milk'}),0.0677671589921807,0.15792287642852368,0.008220276682483459,0.121301775147929,0.7681076857970638,-0.0024817079929508115,0.9583234604954849,-0.24462568681318667
frozenset({'whole milk'}),frozenset({'tropical fruit'}),0.15792287642852368,0.0677671589921807,0.008220276682483459,0.052052475666525606,0.7681076857970638,-0.0024817079929508115,0.9834224121881594,-0.2639043845137792
frozenset({'tropical fruit'}),frozenset({'yogurt'}),0.0677671589921807,0.08587850030074183,0.005212858384013901,0.07692307692307694,0.8957198443579768,-0.0006068835998765086,0.9902982913408631,-0.11101905550952755
frozenset({'yogurt'}),frozenset({'tropical fruit'}),0.08587850030074183,0.0677671589921807,0.005212858384013901,0.06070038910505837,0.8957198443579768,-0.0006068835998765086,0.9924765540141242,-0.11297016861219177
frozenset({'waffles'}),frozenset({'whole milk'}),0.018512330415023724,0.15792287642852368,0.0026064291920069507,0.14079422382671483,0.891537863359769,-0.0003170912765288413,0.980064551383609,-0.11028228437214542
frozenset({'whole milk'}),frozenset({'waffles'}),0.15792287642852368,0.018512330415023724,0.0026064291920069507,0.016504443504020316,0.8915378633597689,-0.0003170912765288413,0.9979584179127793,-0.12623534390480673
frozenset({'waffles'}),frozenset({'yogurt'}),0.018512330415023724,0.08587850030074183,0.0011361358016440553,0.06137184115523466,0.7146356880978804,-0.00045367537146999166,0.973890982371902,-0.28919017412793674
frozenset({'yogurt'}),frozenset({'waffles'}),0.08587850030074183,0.018512330415023724,0.0011361358016440553,0.013229571984435798,0.7146356880978804,-0.00045367537146999166,0.9946464159437653,-0.3040227476803352
frozenset({'white bread'}),frozenset({'whipped/sour cream'}),0.023992514870012697,0.043707812604424245,0.0010024727661565194,0.04178272980501393,0.9559556361963661,-4.618757769085766e-05,0.997990974636662,-0.04507826905724029
frozenset({'whipped/sour cream'}),frozenset({'white bread'}),0.043707812604424245,0.023992514870012697,0.0010024727661565194,0.022935779816513763,0.9559556361963661,-4.618757769085766e-05,0.9989184589593296,-0.04596490292297836
frozenset({'whole milk'}),frozenset({'whipped/sour cream'}),0.15792287642852368,0.043707812604424245,0.004611374724319989,0.029200169276343634,0.6680766557827673,-0.002291088764569571,0.985055989021685,-0.3710732771249064
frozenset({'whipped/sour cream'}),frozenset({'whole milk'}),0.043707812604424245,0.15792287642852368,0.004611374724319989,0.1055045871559633,0.6680766557827672,-0.002291088764569571,0.9413990407106761,-0.34190708909560646
frozenset({'yogurt'}),frozenset({'whipped/sour cream'}),0.08587850030074183,0.043707812604424245,0.0029405867807257902,0.03424124513618677,0.7834124632611049,-0.0008129746171680247,0.9901977927504552,-0.23221024430694642
frozenset({'whipped/sour cream'}),frozenset({'yogurt'}),0.043707812604424245,0.08587850030074183,0.0029405867807257902,0.0672782874617737,0.7834124632611049,-0.0008129746171680247,0.9800581324644505,-0.2242667080656568
frozenset({'white bread'}),frozenset({'whole milk'}),0.023992514870012697,0.15792287642852368,0.003141081333957094,0.1309192200557103,0.829007316840285,-0.000647885627069438,0.9689284851351283,-0.17446274192850025
frozenset({'whole milk'}),frozenset({'white bread'}),0.15792287642852368,0.023992514870012697,0.003141081333957094,0.019889970376639865,0.829007316840285,-0.000647885627069438,0.9958142000700172,-0.1967511963280054
frozenset({'white bread'}),frozenset({'yogurt'}),0.023992514870012697,0.08587850030074183,0.0010693042839002875,0.044568245125348196,0.5189686006308055,-0.0009911369115796508,0.9567627358368329,-0.4870964130728251
frozenset({'yogurt'}),frozenset({'white bread'}),0.08587850030074183,0.023992514870012697,0.0010693042839002875,0.012451361867704281,0.5189686006308055,-0.0009911369115796508,0.9883133320662203,-0.5034701818470579
frozenset({'white wine'}),frozenset({'whole milk'}),0.011695515605159393,0.15792287642852368,0.0012697988371315912,0.10857142857142857,0.6874965237893719,-0.000577190628549866,0.9446377988782587,-0.3150365675280351
frozenset({'whole milk'}),frozenset({'white wine'}),0.15792287642852368,0.011695515605159393,0.0012697988371315912,0.008040626322471435,0.6874965237893719,-0.000577190628549866,0.9963154849082801,-0.35056479703115334
frozenset({'whole milk'}),frozenset({'yogurt'}),0.15792287642852368,0.08587850030074183,0.011160863463209249,0.07067287346593314,0.8229402378760758,-0.002401316327651736,0.9836380254049849,-0.2035078661263349
frozenset({'yogurt'}),frozenset({'whole milk'}),0.08587850030074183,0.15792287642852368,0.011160863463209249,0.1299610894941634,0.8229402378760758,-0.002401316327651736,0.9678614524054983,-0.190524689389268
"frozenset({'soda', 'rolls/buns'})",frozenset({'other vegetables'}),0.008086613646995923,0.12210118291786407,0.0011361358016440553,0.14049586776859505,1.150651160055549,0.00014875070954611025,1.0214015083359465,0.13199426111908175
"frozenset({'soda', 'other vegetables'})",frozenset({'rolls/buns'}),0.009690570072846355,0.11000467820624206,0.0011361358016440553,0.11724137931034483,1.0657853940587423,7.012775914555232e-05,1.0081978254694914,0.062328805189237176
"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'soda'}),0.010559379803515338,0.09710619528169484,0.0011361358016440553,0.10759493670886075,1.108013102529032,0.00011075460439031039,1.0117533414573916,0.09852394858652681
frozenset({'soda'}),"frozenset({'rolls/buns', 'other vegetables'})",0.09710619528169484,0.010559379803515338,0.0011361358016440553,0.011699931176875431,1.108013102529032,0.00011075460439031039,1.0011540537224877,0.10796795402098666
frozenset({'rolls/buns'}),"frozenset({'soda', 'other vegetables'})",0.11000467820624206,0.009690570072846355,0.0011361358016440553,0.010328068043742407,1.0657853940587423,7.012775914555232e-05,1.0006441508042325,0.06935407639063725
frozenset({'other vegetables'}),"frozenset({'soda', 'rolls/buns'})",0.12210118291786407,0.008086613646995923,0.0011361358016440553,0.009304871373836891,1.1506511600555487,0.00014875070954611025,1.0012296999264854,0.14913663394712326
"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'whole milk'}),0.010559379803515338,0.15792287642852368,0.0012029673193878234,0.11392405063291139,0.7213904230301538,-0.00046460031248457805,0.9503441823163804,-0.28074815794445485
"frozenset({'rolls/buns', 'whole milk'})",frozenset({'other vegetables'}),0.013967787208447505,0.12210118291786407,0.0012029673193878234,0.0861244019138756,0.7053527235015439,-0.0005025160215086273,0.960632737016578,-0.2975790901949582
"frozenset({'whole milk', 'other vegetables'})",frozenset({'rolls/buns'}),0.014836596939116486,0.11000467820624206,0.0012029673193878234,0.08108108108108109,0.7370693901678107,-0.0004291277525754016,0.9685243207755602,-0.2658377050268941
frozenset({'rolls/buns'}),"frozenset({'whole milk', 'other vegetables'})",0.11000467820624206,0.014836596939116486,0.0012029673193878234,0.010935601458080195,0.7370693901678107,-0.0004291277525754016,0.9960558731192962,-0.28613036952326476
frozenset({'other vegetables'}),"frozenset({'rolls/buns', 'whole milk'})",0.12210118291786407,0.013967787208447505,0.0012029673193878234,0.009852216748768473,0.7053527235015438,-0.0005025160215086273,0.9958434785904734,-0.3224150826606143
frozenset({'whole milk'}),"frozenset({'rolls/buns', 'other vegetables'})",0.15792287642852368,0.010559379803515338,0.0012029673193878234,0.007617435463393992,0.7213904230301538,-0.00046460031248457805,0.9970354735711272,-0.31443080829454073
"frozenset({'soda', 'other vegetables'})",frozenset({'whole milk'}),0.009690570072846355,0.15792287642852368,0.0011361358016440553,0.11724137931034483,0.7423964276854379,-0.0003942268984920092,0.953915491545813,-0.2594702648675662
"frozenset({'soda', 'whole milk'})",frozenset({'other vegetables'}),0.011628684087415625,0.12210118291786407,0.0011361358016440553,0.09770114942528735,0.8001654618777091,-0.0002837402812075351,0.972957924664278,-0.20171143709913003
"frozenset({'whole milk', 'other vegetables'})",frozenset({'soda'}),0.014836596939116486,0.09710619528169484,0.0011361358016440553,0.07657657657657659,0.7885859017999418,-0.00030458967804158606,0.9777679251095792,-0.2139169113403095
frozenset({'soda'}),"frozenset({'whole milk', 'other vegetables'})",0.09710619528169484,0.014836596939116486,0.0011361358016440553,0.011699931176875431,0.7885859017999418,-0.00030458967804158606,0.9968262010079831,-0.22894599902640442
frozenset({'other vegetables'}),"frozenset({'soda', 'whole milk'})",0.12210118291786407,0.011628684087415625,0.0011361358016440553,0.009304871373836891,0.8001654618777092,-0.0002837402812075351,0.9976543614211556,-0.22147267282343058
frozenset({'whole milk'}),"frozenset({'soda', 'other vegetables'})",0.15792287642852368,0.009690570072846355,0.0011361358016440553,0.007194244604316547,0.7423964276854379,-0.0003942268984920092,0.9974855852164808,-0.2918165467625899
"frozenset({'whole milk', 'other vegetables'})",frozenset({'yogurt'}),0.014836596939116486,0.08587850030074183,0.0011361358016440553,0.07657657657657659,0.8916850702842921,-0.0001380088930538453,0.9899266972352941,-0.10976710148634444
"frozenset({'other vegetables', 'yogurt'})",frozenset({'whole milk'}),0.008086613646995923,0.15792287642852368,0.0011361358016440553,0.14049586776859505,0.8896486116891612,-0.00014092548605569512,0.9797243456937369,-0.1111510360522218
"frozenset({'whole milk', 'yogurt'})",frozenset({'other vegetables'}),0.011160863463209249,0.12210118291786407,0.0011361358016440553,0.10179640718562874,0.8337053315372539,-0.00022661882959856307,0.9773940163514446,-0.1678565520891918
frozenset({'other vegetables'}),"frozenset({'whole milk', 'yogurt'})",0.12210118291786407,0.011160863463209249,0.0011361358016440553,0.009304871373836891,0.833705331537254,-0.00022661882959856307,0.9981265759407274,-0.18514139755519068
frozenset({'whole milk'}),"frozenset({'other vegetables', 'yogurt'})",0.15792287642852368,0.008086613646995923,0.0011361358016440553,0.007194244604316547,0.8896486116891611,-0.00014092548605569512,0.9991011645149823,-0.12838959601549527
frozenset({'yogurt'}),"frozenset({'whole milk', 'other vegetables'})",0.08587850030074183,0.014836596939116486,0.0011361358016440553,0.013229571984435798,0.8916850702842921,-0.0001380088930538453,0.998371429758072,-0.11729714339944962
"frozenset({'sausage', 'rolls/buns'})",frozenset({'whole milk'}),0.005346521419501437,0.15792287642852368,0.0011361358016440553,0.2125,1.345593525179856,0.0002917977601896749,1.0693042839002875,0.25821406974400324
"frozenset({'sausage', 'whole milk'})",frozenset({'rolls/buns'}),0.008955423377664907,0.11000467820624206,0.0011361358016440553,0.12686567164179105,1.1532752398396837,0.0001509973347833698,1.0193108813706289,0.1341052706739179
"frozenset({'rolls/buns', 'whole milk'})",frozenset({'sausage'}),0.013967787208447505,0.06034886052262247,0.0011361358016440553,0.08133971291866028,1.3478251654506244,0.0002931957595917866,1.022849417451937,0.2617196532944206
frozenset({'sausage'}),"frozenset({'rolls/buns', 'whole milk'})",0.06034886052262247,0.013967787208447505,0.0011361358016440553,0.018826135105204873,1.3478251654506244,0.0002931957595917866,1.0049515667615936,0.2746381055978579
frozenset({'rolls/buns'}),"frozenset({'sausage', 'whole milk'})",0.11000467820624206,0.008955423377664907,0.0011361358016440553,0.010328068043742407,1.1532752398396837,0.0001509973347833698,1.0013869693802109,0.14933146045081686
frozenset({'whole milk'}),"frozenset({'sausage', 'rolls/buns'})",0.15792287642852368,0.005346521419501437,0.0011361358016440553,0.007194244604316547,1.345593525179856,0.0002917977601896749,1.0018611124832557,0.30500000000000005
"frozenset({'soda', 'rolls/buns'})",frozenset({'whole milk'}),0.008086613646995923,0.15792287642852368,0.0010024727661565194,0.12396694214876033,0.7849840691374952,-0.000274588521543231,0.9612389806806476,-0.21638954200515292
"frozenset({'soda', 'whole milk'})",frozenset({'rolls/buns'}),0.011628684087415625,0.11000467820624206,0.0010024727661565194,0.08620689655172414,0.7836657309255458,-0.00027673688484168395,0.9739571446044899,-0.21832385462694762
"frozenset({'rolls/buns', 'whole milk'})",frozenset({'soda'}),0.013967787208447505,0.09710619528169484,0.0010024727661565194,0.07177033492822966,0.7390912054584312,-0.0003538859061601432,0.9727051813717824,-0.26363037445681464
frozenset({'soda'}),"frozenset({'rolls/buns', 'whole milk'})",0.09710619528169484,0.013967787208447505,0.0010024727661565194,0.010323468685478322,0.7390912054584312,-0.0003538859061601432,0.9963176670279038,-0.2810821549442674
frozenset({'rolls/buns'}),"frozenset({'soda', 'whole milk'})",0.11000467820624206,0.011628684087415625,0.0010024727661565194,0.00911300121506683,0.7836657309255458,-0.00027673688484168395,0.9974611808657965,-0.23674316238336493
frozenset({'whole milk'}),"frozenset({'soda', 'rolls/buns'})",0.15792287642852368,0.008086613646995923,0.0010024727661565194,0.00634786288616166,0.7849840691374952,-0.000274588521543231,0.9982501413765539,-0.24544271353172728
"frozenset({'rolls/buns', 'whole milk'})",frozenset({'yogurt'}),0.013967787208447505,0.08587850030074183,0.0013366303548753592,0.09569377990430622,1.1142926293448514,0.00013709773689400228,1.0108539335298676,0.10402263792869723
"frozenset({'rolls/buns', 'yogurt'})",frozenset({'whole milk'}),0.007819287576020852,0.15792287642852368,0.0013366303548753592,0.17094017094017094,1.0824281751069733,0.00010178596924832772,1.0157012727614716,0.07675131348511383
"frozenset({'whole milk', 'yogurt'})",frozenset({'rolls/buns'}),0.011160863463209249,0.11000467820624206,0.0013366303548753592,0.11976047904191618,1.0886853267947703,0.0001088831611012215,1.0110831206772626,0.08238037307380382
frozenset({'rolls/buns'}),"frozenset({'whole milk', 'yogurt'})",0.11000467820624206,0.011160863463209249,0.0013366303548753592,0.012150668286755772,1.0886853267947703,0.0001088831611012215,1.0010019795446234,0.0915296237891418
frozenset({'whole milk'}),"frozenset({'rolls/buns', 'yogurt'})",0.15792287642852368,0.007819287576020852,0.0013366303548753592,0.008463817181548879,1.082428175106973,0.00010178596924832772,1.000650031352054,0.09043253968253964
frozenset({'yogurt'}),"frozenset({'rolls/buns', 'whole milk'})",0.08587850030074183,0.013967787208447505,0.0013366303548753592,0.01556420233463035,1.1142926293448512,0.00013709773689400228,1.0016216548910237,0.11220573183213912
"frozenset({'soda', 'sausage'})",frozenset({'whole milk'}),0.005948005079195348,0.15792287642852368,0.0010693042839002875,0.17977528089887643,1.138373901011379,0.0001299782127822893,1.0266419725734437,0.12228132983730017
"frozenset({'soda', 'whole milk'})",frozenset({'sausage'}),0.011628684087415625,0.06034886052262247,0.0010693042839002875,0.09195402298850576,1.5237076921118622,0.00036752644984720253,1.0348056852472385,0.34775001690445606
"frozenset({'sausage', 'whole milk'})",frozenset({'soda'}),0.008955423377664907,0.09710619528169484,0.0010693042839002875,0.11940298507462688,1.2296124333596987,0.00019967719255850386,1.0253200833241771,0.18842302245599854
frozenset({'soda'}),"frozenset({'sausage', 'whole milk'})",0.09710619528169484,0.008955423377664907,0.0010693042839002875,0.011011699931176877,1.2296124333596985,0.00019967719255850386,1.002079171769139,0.20681902294596613
frozenset({'sausage'}),"frozenset({'soda', 'whole milk'})",0.06034886052262247,0.011628684087415625,0.0010693042839002875,0.017718715393134,1.5237076921118624,0.00036752644984720253,1.0061998853089782,0.3657805832147938
frozenset({'whole milk'}),"frozenset({'soda', 'sausage'})",0.15792287642852368,0.005948005079195348,0.0010693042839002875,0.006771053745239104,1.138373901011379,0.0001299782127822893,1.0008286595644915,0.14435019841269864
"frozenset({'sausage', 'whole milk'})",frozenset({'yogurt'}),0.008955423377664907,0.08587850030074183,0.0014702933903628951,0.16417910447761194,1.9117602648237413,0.000701215061130829,1.0936810799973267,0.48123149357217726
"frozenset({'sausage', 'yogurt'})",frozenset({'whole milk'}),0.005747510525964045,0.15792287642852368,0.0014702933903628951,0.2558139534883721,1.6198663504217148,0.0005626299957994361,1.1315411347991713,0.38487720520388397
